시군구,유형,지번,도로명,용도지역,건축물주용도,도로조건,전용/연면적(㎡),대지면적(㎡),거래금액(만원),층,계약년월,계약일,지분구분,건축년도
대전광역시 동구 낭월동,일반,2**,산내로,제2종일반주거,제2종근린생활,25m미만,237.87,223.50,39213,,202001,22, ,1990
대전광역시 동구 낭월동,일반,5**,산내로1287번길,제2종일반주거,제1종근린생활,12m미만,199.39,359.80,38500,,202001,31, ,2010
대전광역시 동구 낭월동,일반,7**,석천로,제1종일반주거,제1종근린생활,12m미만,412.98,275.60,68500,,202002,21, ,2015
대전광역시 동구 대동,일반,4**,동대전로,제3종일반주거,제2종근린생활,25m이상,411.91,191.70,61000,,201906,22, ,1984
대전광역시 동구 대동,집합,1**,계족로,근린상업,교육연구,25m이상,80.41, ,12800,6,201908,14, ,2005
대전광역시 동구 대동,일반,7*,동대전로96번길,제3종일반주거,제2종근린생활,8m미만,54.55,208.30,15000,,201910,4, ,1959
대전광역시 동구 대동,집합,1**,계족로,근린상업,제1종근린생활,25m이상,112.11, ,20000,8,201910,11, ,2005
대전광역시 동구 대동,일반,4**,동대전로,준주거,제2종근린생활,25m이상,598.35,202.00,75000,,201910,28, ,1990
대전광역시 동구 대동,일반,7*,용운로1번길,제3종일반주거,제2종근린생활,8m미만,73.82,161.00,19200,,202001,3, ,1983
대전광역시 동구 대동,일반,5**,동대전로46번길,제3종일반주거,제1종근린생활,-,2342.07,1181.50,810000,,202001,5, ,2019
대전광역시 동구 대동,일반,4**,동대전로,준주거,제2종근린생활,25m이상,492.09,222.60,69700,,202001,14, ,1992
대전광역시 동구 대동,일반,1**,동대전로,근린상업,판매,25m이상,24626.01,4984.00,2265000,,202001,31, ,2002
대전광역시 동구 대동,집합,*,이화로34번길,제3종일반주거,제1종근린생활,8m미만,32.94, ,4400,1,202003,2, ,1988
대전광역시 동구 대동,일반,1**,계족로,일반상업,제2종근린생활,25m이상,261.25,105.00,57000,,202003,14, ,1974
대전광역시 동구 대동,일반,7*,동대전로,제3종일반주거,제2종근린생활,25m이상,473.96,173.60,76000,,202003,21, ,1987
대전광역시 동구 대별동,일반,1**,이사로,제1종일반주거,제2종근린생활,12m미만,144,638.00,44130,,202002,19, ,2007
대전광역시 동구 대별동,일반,1**,-,제1종일반주거,제2종근린생활,8m미만,18,119.00,8200,,202002,19, ,2008
대전광역시 동구 대성동,일반,3**,산내로,자연녹지,제2종근린생활,8m미만,347.8,951.00,42860,,201907,9, ,1990
대전광역시 동구 대성동,집합,4*,대전로,제2종일반주거,제1종근린생활,25m이상,74.72, ,27500,,201909,16, ,2017
대전광역시 동구 대성동,집합,3*,대전로340번길,제3종일반주거,제2종근린생활,25m이상,42.4, ,3700,2,201909,23, ,1991
대전광역시 동구 삼괴동,일반,2**,산내로,자연녹지,제2종근린생활,12m미만,77.08,132.00,8700,,202003,18, ,2007
대전광역시 동구 삼성동,일반,2**,-,일반상업,제1종근린생활,25m미만,28.84,50.50,10000,,201906,3, ,1973
대전광역시 동구 삼성동,일반,1**,태전로,일반상업,제2종근린생활,8m미만,398.13,177.90,29500,,201906,19, ,1985
대전광역시 동구 삼성동,집합,1**,우암로,일반상업,제1종근린생활,25m이상,261.6, ,24500,,201907,8, ,1980
대전광역시 동구 삼성동,일반,2**,우암로50번길,일반상업,제2종근린생활,12m미만,125.16,117.40,13900,,201907,10, ,1974
대전광역시 동구 삼성동,집합,4**,대전로,제3종일반주거,제2종근린생활,25m이상,25.1, ,26000,,201908,26, ,2006
대전광역시 동구 삼성동,일반,2**,대전로,제3종일반주거,기타,25m이상,1338.18,557.20,110000,,201908,29, ,1988
대전광역시 동구 삼성동,일반,3**,태전로,제2종일반주거,제2종근린생활,8m미만,135.2,149.10,23500,,201910,3, ,1976
대전광역시 동구 삼성동,일반,3**,대전로,제3종일반주거,제2종근린생활,25m이상,110.87,103.10,20000,,201910,17, ,1978
대전광역시 동구 삼성동,일반,2**,대전로906번길,제2종일반주거,제2종근린생활,12m미만,155.18,183.50,19500,,201911,6, ,1987
대전광역시 동구 삼성동,일반,3**,현암로,제2종일반주거,제2종근린생활,25m이상,171.18,174.20,38500,,201911,21, ,1975
대전광역시 동구 삼성동,일반,3**,동서대로,제2종일반주거,제2종근린생활,25m이상,49.41,397.40,75000,,201912,4, ,1999
대전광역시 동구 삼성동,일반,3**,현암로,제2종일반주거,제1종근린생활,25m이상,180.6,322.20,47000,,202001,15, ,1990
대전광역시 동구 삼성동,집합,4**,대전로,제3종일반주거,제1종근린생활,25m이상,31.08, ,14000,,202002,12, ,2006
대전광역시 동구 삼성동,일반,3**,태전로,제2종일반주거,제1종근린생활,25m미만,606.38,234.20,45000,,202002,17, ,1990
대전광역시 동구 삼성동,일반,2**,대전로906번길,제2종일반주거,제2종근린생활,12m미만,247.84,457.20,60000,,202003,3, ,1992
대전광역시 동구 삼성동,일반,2**,우암로,제3종일반주거,제2종근린생활,25m이상,493.06,333.60,80000,,202003,4, ,2003
대전광역시 동구 삼성동,일반,3**,대전로,제3종일반주거,제2종근린생활,25m이상,159.99,116.00,27000,,202003,20, ,1973
대전광역시 동구 삼정동,일반,9*,옥천로,자연녹지,제1종근린생활,25m이상,50.25,507.00,38341,,201905,17, ,2008
대전광역시 동구 성남동,일반,5**,계족로382번길,제1종일반주거,제1종근린생활,12m미만,166.86,148.60,28500,,201905,14, ,1991
대전광역시 동구 성남동,일반,5*,우암로,준주거,제2종근린생활,12m미만,131.29,95.00,20000,,201905,31, ,2010
대전광역시 동구 성남동,집합,4**,동서대로,일반상업,제2종근린생활,25m이상,84.45, ,46716,2,201906,20, ,2016
대전광역시 동구 성남동,일반,*,계족로368번길,제3종일반주거,제2종근린생활,25m미만,646.76,360.00,82000,,201907,31, ,2003
대전광역시 동구 성남동,일반,7*,대동천우안5길,제3종일반주거,제2종근린생활,25m이상,104.91,434.00,125000,,201909,27, ,1959
대전광역시 동구 성남동,일반,3*,계족로328번길,제3종일반주거,제2종근린생활,8m미만,111.93,137.00,17000,,201912,30, ,1978
대전광역시 동구 성남동,일반,3*,계족로328번길,제3종일반주거,제2종근린생활,8m미만,111.93,137.00,17000,,201912,30, ,1978
대전광역시 동구 성남동,일반,1*,계족로336번길,제3종일반주거,제2종근린생활,8m미만,30.41,42.00,4300,,202001,15, ,1961
대전광역시 동구 성남동,일반,4**,계족로392번길,제2종일반주거,제1종근린생활,12m미만,207.15,133.40,57500,,202002,14, ,1985
대전광역시 동구 소제동,일반,2**,-,제2종일반주거,제2종근린생활,8m미만,99.49,245.00,44300,,201905,20, ,1999
대전광역시 동구 소제동,일반,2**,계족로,제2종일반주거,제2종근린생활,25m이상,201.64,262.00,60000,,201911,11, ,1971
대전광역시 동구 소제동,일반,3**,솔랑시울길,제3종일반주거,제1종근린생활,8m미만,43.91,79.00,22000,,202001,6, ,1984
대전광역시 동구 신안동,일반,2**,동광장로,제2종일반주거,제1종근린생활,25m이상,132.79,112.00,52000,,202002,5, ,1973
대전광역시 동구 신흥동,일반,*,옻밭4길,제2종일반주거,제2종근린생활,25m이상,441.63,345.10,79000,,201910,2, ,1978
대전광역시 동구 신흥동,집합,2**,옥천로,제3종일반주거,제1종근린생활,25m이상,31.39, ,4900,2,201911,6, ,2006
대전광역시 동구 신흥동,일반,*,충무로,제2종일반주거,제2종근린생활,25m미만,161.43,142.60,40000,,201911,10, ,1984
대전광역시 동구 신흥동,일반,*,계족로,제2종일반주거,제1종근린생활,25m이상,235.34,127.60,39500,,202002,13, ,1986
대전광역시 동구 용운동,일반,6**,대학로50번길,준주거,제2종근린생활,25m미만,431.12,513.20,126000,,201908,7, ,2017
대전광역시 동구 용운동,집합,1**,백룡로,제2종일반주거,판매,25m미만,13.13, ,4000,1,201908,26, ,1987
대전광역시 동구 용운동,일반,2**,새울로109번길,제2종일반주거,제1종근린생활,12m미만,197.62,191.20,45000,,201910,11, ,1989
대전광역시 동구 용운동,일반,7**,대학로,제2종일반주거,제2종근린생활,25m미만,679.99,340.50,105000,,201911,4, ,2006
대전광역시 동구 용운동,집합,7**,대학로,제2종일반주거,제1종근린생활,25m이상,78.3, ,7750,2,202001,16, ,2007
대전광역시 동구 용운동,집합,7**,대학로,제2종일반주거,제1종근린생활,25m이상,95.74, ,9250,2,202001,16, ,2007
대전광역시 동구 용운동,일반,4**,용운로,제2종일반주거,제1종근린생활,25m미만,494.47,225.00,110000,,202001,30, ,2003
대전광역시 동구 용운동,일반,7**,백룡로,제2종일반주거,제1종근린생활,8m미만,87.53,200.10,32000,,202002,7, ,2010
대전광역시 동구 용운동,일반,1**,용운로151번길,자연녹지,제1종근린생활,25m미만,1507.71,1270.00,105000,,202002,15, ,1998
대전광역시 동구 용운동,집합,2**,용운로,준주거,제2종근린생활,25m미만,48.59, ,2850,8,202003,19, ,1991
대전광역시 동구 용전동,집합,6*,동서대로1683번길,일반상업,제2종근린생활,12m미만,14.1, ,1110,4,201905,24, ,2000
대전광역시 동구 용전동,집합,6*,동서대로1683번길,일반상업,제1종근린생활,12m미만,25.55, ,2205,4,201906,6, ,2000
대전광역시 동구 용전동,집합,6*,동서대로1683번길,일반상업,제1종근린생활,12m미만,25.55, ,2205,4,201906,6, ,2000
대전광역시 동구 용전동,집합,6*,동서대로1683번길,일반상업,제1종근린생활,12m미만,145.5, ,8333,5,201906,6, ,2000
대전광역시 동구 용전동,일반,1**,계족로,제2종일반주거,제1종근린생활,25m이상,429.81,278.30,84500,,201907,4, ,1996
대전광역시 동구 용전동,일반,1*,한밭대로,제3종일반주거,제2종근린생활,25m이상,1333.73,694.00,213000,,201907,5, ,2001
대전광역시 동구 용전동,집합,*,한밭대로1237번길,제2종일반주거,판매,12m미만,59.25, ,19500,1,201907,10, ,
대전광역시 동구 용전동,일반,1**,계족로,제2종일반주거,제2종근린생활,25m이상,496.76,262.20,71500,,201909,18, ,1987
대전광역시 동구 용전동,집합,6*,동서대로1683번길,일반상업,제1종근린생활,12m미만,53.2, ,14000,1,201910,29, ,2000
대전광역시 동구 용전동,일반,1**,한밭대로1316번길,일반상업,숙박,12m미만,1984.22,536.80,355000,,201911,12, ,2010
대전광역시 동구 용전동,일반,4*,-,제1종일반주거,기타,12m미만,193.04,209.80,22000,,201912,22, ,2007
대전광역시 동구 용전동,집합,5*,한밭대로,일반상업,제2종근린생활,25m이상,50, ,47376,1,201912,22, ,2019
대전광역시 동구 용전동,일반,1*,한밭대로,제3종일반주거,제2종근린생활,25m이상,493.19,626.50,143000,,202001,2, ,2003
대전광역시 동구 용전동,일반,8*,계족로443번길,제2종일반주거,제2종근린생활,25m미만,494.49,231.40,130000,,202001,9, ,1992
대전광역시 동구 용전동,집합,5*,한밭대로,일반상업,제2종근린생활,25m이상,221.56, ,49500,5,202001,27, ,2019
대전광역시 동구 용전동,집합,5*,한밭대로,일반상업,제1종근린생활,25m이상,132.44, ,35000,3,202002,5, ,2019
대전광역시 동구 용전동,일반,1**,계족로438번길,제2종일반주거,제2종근린생활,12m미만,199.2,138.80,34000,,202002,6, ,1991
대전광역시 동구 용전동,일반,2*,계족로521번길,제3종일반주거,제2종근린생활,12m미만,126.65,123.40,24400,,202002,9, ,1985
대전광역시 동구 용전동,집합,6*,동서대로1683번길,일반상업,기타,12m미만,133.18, ,19000,,202002,10, ,2000
대전광역시 동구 용전동,집합,6*,동서대로1683번길,일반상업,기타,12m미만,263.47, ,37000,,202002,10, ,2000
대전광역시 동구 용전동,집합,5*,한밭대로,일반상업,판매,25m이상,70, ,58956,1,202002,18, ,2019
대전광역시 동구 용전동,집합,5*,한밭대로,일반상업,판매,25m이상,50, ,42112,1,202002,18, ,2019
대전광역시 동구 용전동,집합,5*,한밭대로,일반상업,제1종근린생활,25m이상,132.44, ,70011,2,202003,16, ,2019
대전광역시 동구 용전동,일반,1**,한밭대로1316번길,일반상업,숙박,12m미만,1409.05,868.50,188000,,202003,19, ,1993
대전광역시 동구 용전동,집합,6*,동서대로1695번길,일반상업,제1종근린생활,25m미만,183.48, ,15500,,202003,23, ,1981
대전광역시 동구 원동,일반,4*,중앙로200번길,일반상업,판매,25m미만,38.72,20.03,3000,,201905,2, ,1975
대전광역시 동구 원동,일반,6*,대전천동로,일반상업,제1종근린생활,25m이상,109.19,21.44,10000,,201905,3, ,1983
대전광역시 동구 원동,집합,8*,중앙로200번길,일반상업,판매,25m미만,13.36, ,11000,1,201905,7, ,2010
대전광역시 동구 원동,집합,8*,중앙로200번길,일반상업,판매,25m미만,13.73, ,11000,1,201905,7, ,2010
대전광역시 동구 원동,일반,4*,중앙로200번길,일반상업,판매,25m미만,25.81,13.36,1500,,201905,9, ,1975
대전광역시 동구 원동,집합,6*,-,일반상업,제2종근린생활,25m미만,86.58, ,4649,10,201905,24, ,1995
대전광역시 동구 원동,집합,6*,-,일반상업,제2종근린생활,25m미만,79.11, ,4649,10,201905,24, ,1995
대전광역시 동구 원동,집합,6*,-,일반상업,제2종근린생활,25m미만,80.16, ,4287,10,201905,24, ,1995
대전광역시 동구 원동,집합,6*,-,일반상업,제2종근린생활,25m미만,96.81, ,5194,10,201905,24, ,1995
대전광역시 동구 원동,집합,6*,-,일반상업,제2종근린생활,25m미만,79.11, ,4232,10,201905,24, ,1995
대전광역시 동구 원동,집합,6*,-,일반상업,제2종근린생활,25m미만,86.58, ,4649,10,201905,24, ,1995
대전광역시 동구 원동,집합,6*,-,일반상업,제2종근린생활,25m미만,80.16, ,4287,10,201905,24, ,1995
대전광역시 동구 원동,집합,8*,중앙로200번길,일반상업,판매,25m미만,12.05, ,6770,1,201906,20, ,2010
대전광역시 동구 원동,집합,8*,중앙로200번길,일반상업,판매,25m미만,11.22, ,8130,1,201906,21, ,2010
대전광역시 동구 원동,일반,6*,대전로779번길,일반상업,제1종근린생활,8m미만,39.93,25.37,5428,,201907,17, ,1958
대전광역시 동구 원동,일반,3*,중앙로200번길,일반상업,판매,25m미만,13.11,15.75,4000,,201907,26, ,1984
대전광역시 동구 원동,일반,6*,대전로779번길,일반상업,제1종근린생활,8m미만,73.26,98.46,22500,,201908,8, ,1958
대전광역시 동구 원동,일반,6*,중교로,일반상업,제1종근린생활,8m미만,22.49,27.20,11000,,201908,10, ,
대전광역시 동구 원동,일반,6*,중앙로200번길,일반상업,판매,25m미만,6.63,10.10,900,,201908,29, ,1992
대전광역시 동구 원동,일반,2*,대전로,일반상업,제1종근린생활,25m이상,794.3,471.40,400000,,201909,10, ,1980
대전광역시 동구 원동,일반,4*,중앙로200번길,일반상업,판매,25m이상,18.94,6.38,3300,,201909,30, ,1970
대전광역시 동구 원동,일반,4*,중앙로200번길,일반상업,판매,25m이상,37.88,12.76,6500,,201909,30, ,1970
대전광역시 동구 원동,집합,9*,대전로,일반상업,판매,25m이상,1092.65, ,90000,,201910,6, ,2007
대전광역시 동구 원동,집합,9*,대전로,일반상업,판매,25m이상,740.62, ,94220,2,201910,6, ,2007
대전광역시 동구 원동,집합,9*,대전로,일반상업,기타,25m이상,1610.54, ,204890,3,201910,6, ,2007
대전광역시 동구 원동,집합,9*,대전로,일반상업,제2종근린생활,25m이상,1610.54, ,204890,4,201910,6, ,2007
대전광역시 동구 원동,일반,4*,중앙로200번길,일반상업,판매,25m이상,22.73,7.66,2200,,201910,21, ,1970
