연월,시,자치구,행정동,분류,매출액
201911,대전광역시,유성구,온천2동,전자제품,807129316
201911,대전광역시,유성구,온천2동,주방용품,12881164
201911,대전광역시,유성구,온천2동,주유,1022796284
201911,대전광역시,유성구,온천2동,직물/침구류,1712901
201911,대전광역시,유성구,온천2동,학습자재,6031023
201911,대전광역시,유성구,온천2동,학원,284083208
201911,대전광역시,유성구,온천2동,휴게음식점,3455787857
201911,대전광역시,유성구,신성동,기타유통,38065936
201911,대전광역시,유성구,신성동,레저/스포츠,1060675740
201911,대전광역시,유성구,신성동,문화/취미,63768239
201911,대전광역시,유성구,신성동,미용,176510960
201911,대전광역시,유성구,신성동,소매,1540345992
201911,대전광역시,유성구,신성동,유아교육기관,209147146
201911,대전광역시,유성구,신성동,유흥,56419600
201911,대전광역시,유성구,신성동,음식료품,184502083
201911,대전광역시,유성구,신성동,의료기관/제약,346916569
201911,대전광역시,유성구,신성동,일반음식점,6065913110
201911,대전광역시,유성구,신성동,자동차정비/유지,244354616
201911,대전광역시,유성구,신성동,주유,1298767338
201911,대전광역시,유성구,신성동,학원,133847860
201911,대전광역시,유성구,신성동,휴게음식점,841234205
201911,대전광역시,유성구,전민동,가구,8615747
201911,대전광역시,유성구,전민동,건축관련업,13856932
201911,대전광역시,유성구,전민동,기타제조/도매,87432263
201911,대전광역시,유성구,전민동,문화/취미,57273854
201911,대전광역시,유성구,전민동,미용,322954662
201911,대전광역시,유성구,전민동,소매,509631090
201911,대전광역시,유성구,전민동,신변잡화,130839303
201911,대전광역시,유성구,전민동,용역서비스,30657053
201911,대전광역시,유성구,전민동,유아교육기관,88558459
201911,대전광역시,유성구,전민동,유흥,140421302
201911,대전광역시,유성구,전민동,음식료품,419381559
201911,대전광역시,유성구,전민동,의료기관/제약,673893027
201911,대전광역시,유성구,전민동,의류,456677041
201911,대전광역시,유성구,전민동,일반음식점,3050718510
201911,대전광역시,유성구,전민동,자동차정비/유지,85799882
201911,대전광역시,유성구,전민동,주방용품,13323444
201911,대전광역시,유성구,전민동,주유,879176073
201911,대전광역시,유성구,전민동,직물/침구류,23698062
201911,대전광역시,유성구,전민동,학원,141195767
201911,대전광역시,유성구,전민동,휴게음식점,727876230
201911,대전광역시,유성구,노은1동,기타제조/도매,43386178
201911,대전광역시,유성구,노은1동,레저/스포츠,49900327
201911,대전광역시,유성구,노은1동,문화/취미,499043662
201911,대전광역시,유성구,노은1동,미용,819876303
201911,대전광역시,유성구,노은1동,소매,2390615751
201911,대전광역시,유성구,노은1동,신변잡화,232247083
201911,대전광역시,유성구,노은1동,용역서비스,38769836
201911,대전광역시,유성구,노은1동,유아교육기관,209350425
201911,대전광역시,유성구,노은1동,유흥,97144925
201911,대전광역시,유성구,노은1동,음식료품,7737537303
201911,대전광역시,유성구,노은1동,의료기관/제약,2089302462
201911,대전광역시,유성구,노은1동,의류,504505050
201911,대전광역시,유성구,노은1동,일반음식점,5841578035
201911,대전광역시,유성구,노은1동,자동차정비/유지,474149805
201911,대전광역시,유성구,노은1동,학교,23508032
201911,대전광역시,유성구,노은1동,학습자재,201076958
201911,대전광역시,유성구,노은1동,학원,1617605246
201911,대전광역시,유성구,노은1동,휴게음식점,1415028380
201911,대전광역시,유성구,구즉동,건축관련업,26819349
201911,대전광역시,유성구,구즉동,레저/스포츠,15771136
201911,대전광역시,유성구,구즉동,문화/취미,13238384
201911,대전광역시,유성구,구즉동,미용,199703057
201911,대전광역시,유성구,구즉동,소매,2573346248
201911,대전광역시,유성구,구즉동,신변잡화,44160644
201911,대전광역시,유성구,구즉동,용역서비스,28038876
201911,대전광역시,유성구,구즉동,유아교육기관,231322263
201911,대전광역시,유성구,구즉동,유흥,194282530
201911,대전광역시,유성구,구즉동,음식료품,376678316
201911,대전광역시,유성구,구즉동,의료기관/제약,885583487
201911,대전광역시,유성구,구즉동,의류,86876302
201911,대전광역시,유성구,구즉동,일반음식점,2140683526
201911,대전광역시,유성구,구즉동,자동차정비/유지,349829043
201911,대전광역시,유성구,구즉동,학습자재,6383851
201911,대전광역시,유성구,구즉동,학원,30852719
201911,대전광역시,유성구,구즉동,휴게음식점,273759581
201911,대전광역시,유성구,관평동,기타제조/도매,76470939
201911,대전광역시,유성구,관평동,레저/스포츠,78286907
201911,대전광역시,유성구,관평동,문화/취미,202423569
201911,대전광역시,유성구,관평동,미용,699502021
201911,대전광역시,유성구,관평동,소매,940530651
201911,대전광역시,유성구,관평동,신변잡화,120108050
201911,대전광역시,유성구,관평동,용역서비스,35077656
201911,대전광역시,유성구,관평동,유아교육기관,127668020
201911,대전광역시,유성구,관평동,유흥,318907076
201911,대전광역시,유성구,관평동,음식료품,30129055
201911,대전광역시,유성구,관평동,의료기관/제약,1989780937
201911,대전광역시,유성구,관평동,의류,63045014
201911,대전광역시,유성구,관평동,일반음식점,7781436444
201911,대전광역시,유성구,관평동,자동차정비/유지,150260236
201911,대전광역시,유성구,관평동,전자제품,665539084
201911,대전광역시,유성구,관평동,주방용품,1171215
201911,대전광역시,유성구,관평동,학교,47576052
201911,대전광역시,유성구,관평동,학습자재,120902280
201911,대전광역시,유성구,관평동,학원,780687926
201911,대전광역시,유성구,관평동,휴게음식점,1176951423
201911,대전광역시,유성구,온천1동,건축관련업,282365724
201911,대전광역시,유성구,온천1동,기타제조/도매,23456499
201911,대전광역시,유성구,온천1동,레저/스포츠,166129461
201911,대전광역시,유성구,온천1동,문화/취미,522642039
201911,대전광역시,유성구,온천1동,미용,1306638097
201911,대전광역시,유성구,온천1동,사무기기,27591179
201911,대전광역시,유성구,온천1동,소매,5357176758
201911,대전광역시,유성구,온천1동,숙박,1721230699
201911,대전광역시,유성구,온천1동,신변잡화,181598277
201911,대전광역시,유성구,온천1동,용역서비스,36636396
201911,대전광역시,유성구,온천1동,유아교육기관,187778849
201911,대전광역시,유성구,온천1동,유흥,1682806891
201911,대전광역시,유성구,온천1동,음식료품,531582505
201911,대전광역시,유성구,온천1동,의료기관/제약,6937477233
201911,대전광역시,유성구,온천1동,의류,150773594
201911,대전광역시,유성구,온천1동,일반음식점,24182739371
201911,대전광역시,유성구,온천1동,자동차정비/유지,1044825548
201911,대전광역시,유성구,온천1동,전자제품,594411298
201911,대전광역시,유성구,온천1동,학원,4465255
201911,대전광역시,유성구,온천1동,휴게음식점,1554634772
201911,대전광역시,유성구,원신흥동,문화/취미,10475050
201911,대전광역시,유성구,원신흥동,미용,615388388
201911,대전광역시,유성구,원신흥동,소매,1856182663
201911,대전광역시,유성구,원신흥동,용역서비스,62776586
201911,대전광역시,유성구,원신흥동,유아교육기관,362022557
201911,대전광역시,유성구,원신흥동,음식료품,21744330
201911,대전광역시,유성구,원신흥동,의료기관/제약,1904890979
201911,대전광역시,유성구,원신흥동,의류,424259653
201911,대전광역시,유성구,원신흥동,일반음식점,3812317433
201911,대전광역시,유성구,원신흥동,자동차정비/유지,541656912
201911,대전광역시,유성구,원신흥동,학교,95184532
201911,대전광역시,유성구,원신흥동,학원,240146559
201911,대전광역시,유성구,원신흥동,휴게음식점,1146692612
201911,대전광역시,유성구,노은2동,미용,270577640
201911,대전광역시,유성구,노은2동,비영리유통,61570382
201911,대전광역시,유성구,노은2동,소매,130501920
201911,대전광역시,유성구,노은2동,용역서비스,3023198
201911,대전광역시,유성구,노은2동,유아교육기관,250180207
201911,대전광역시,유성구,노은2동,유흥,7093168
201911,대전광역시,유성구,노은2동,음식료품,1026884298
201911,대전광역시,유성구,노은2동,의료기관/제약,142009762
201911,대전광역시,유성구,노은2동,의류,8849990
201911,대전광역시,유성구,노은2동,일반음식점,1102131333
201911,대전광역시,유성구,노은2동,자동차정비/유지,110127106
201911,대전광역시,유성구,노은2동,학원,81377449
201911,대전광역시,유성구,노은2동,휴게음식점,715346138
201911,대전광역시,유성구,노은3동,레저/스포츠,111594784
201911,대전광역시,유성구,노은3동,미용,593884457
201911,대전광역시,유성구,노은3동,소매,432860686
201911,대전광역시,유성구,노은3동,신변잡화,76641351
201911,대전광역시,유성구,노은3동,용역서비스,156553611
201911,대전광역시,유성구,노은3동,유아교육기관,364636708
201911,대전광역시,유성구,노은3동,유흥,15650354
201911,대전광역시,유성구,노은3동,음식료품,157993912
201911,대전광역시,유성구,노은3동,의료기관/제약,967374083
201911,대전광역시,유성구,노은3동,의류,346221263
201911,대전광역시,유성구,노은3동,일반음식점,4667277935
201911,대전광역시,유성구,노은3동,자동차정비/유지,1266376
201911,대전광역시,유성구,노은3동,학원,704363659
201911,대전광역시,유성구,노은3동,휴게음식점,1029829024
201911,대전광역시,대덕구,오정동,건축관련업,3236739579
201911,대전광역시,대덕구,오정동,기타제조/도매,974025051
201911,대전광역시,대덕구,오정동,레저/스포츠,21696017
201911,대전광역시,대덕구,오정동,문화/취미,519060465
201911,대전광역시,대덕구,오정동,미용,206046706
201911,대전광역시,대덕구,오정동,소매,2455379895
201911,대전광역시,대덕구,오정동,신변잡화,99589835
201911,대전광역시,대덕구,오정동,용역서비스,44076902
201911,대전광역시,대덕구,오정동,유아교육기관,17143653
201911,대전광역시,대덕구,오정동,유흥,91838591
201911,대전광역시,대덕구,오정동,음식료품,5201443561
201911,대전광역시,대덕구,오정동,의료기관/제약,319612659
201911,대전광역시,대덕구,오정동,의류,3250120
201911,대전광역시,대덕구,오정동,일반음식점,4554272606
201911,대전광역시,대덕구,오정동,자동차정비/유지,1256089210
201911,대전광역시,대덕구,오정동,전자제품,722147359
201911,대전광역시,대덕구,오정동,주방용품,194036429
201911,대전광역시,대덕구,오정동,주유,1153454041
201911,대전광역시,대덕구,오정동,학습자재,28585687
201911,대전광역시,대덕구,오정동,휴게음식점,1098154752
201911,대전광역시,대덕구,대화동,건축관련업,1055793899
201911,대전광역시,대덕구,대화동,기타제조/도매,417327322
201911,대전광역시,대덕구,대화동,미용,2679153
201911,대전광역시,대덕구,대화동,소매,120331605
201911,대전광역시,대덕구,대화동,수리서비스,2320615
201911,대전광역시,대덕구,대화동,음식료품,11316860
201911,대전광역시,대덕구,대화동,의료기관/제약,26915242
201911,대전광역시,대덕구,대화동,일반음식점,350567567
201911,대전광역시,대덕구,대화동,자동차정비/유지,290816249
201911,대전광역시,대덕구,대화동,전자제품,234154926
201911,대전광역시,대덕구,대화동,학습자재,20889907
201911,대전광역시,대덕구,대화동,휴게음식점,8104073
201911,대전광역시,대덕구,회덕동,기타제조/도매,15711623
201911,대전광역시,대덕구,회덕동,미용,2525431
201911,대전광역시,대덕구,회덕동,소매,243137036
201911,대전광역시,대덕구,회덕동,연료판매,11995433
201911,대전광역시,대덕구,회덕동,유아교육기관,8066740
201911,대전광역시,대덕구,회덕동,의료기관/제약,132923992
201911,대전광역시,대덕구,회덕동,일반음식점,664683680
201911,대전광역시,대덕구,회덕동,자동차정비/유지,1976123712
201911,대전광역시,대덕구,회덕동,주유,368668819
201911,대전광역시,대덕구,회덕동,휴게음식점,10034380
201911,대전광역시,대덕구,비래동,미용,35948966
201911,대전광역시,대덕구,비래동,소매,491469945
201911,대전광역시,대덕구,비래동,유아교육기관,12480755
201911,대전광역시,대덕구,비래동,유흥,8008179
201911,대전광역시,대덕구,비래동,음식료품,187983592
201911,대전광역시,대덕구,비래동,의료기관/제약,296695717
201911,대전광역시,대덕구,비래동,의류,2840195
201911,대전광역시,대덕구,비래동,일반음식점,663613219
201911,대전광역시,대덕구,비래동,자동차정비/유지,247166892
201911,대전광역시,대덕구,비래동,휴게음식점,67000864
201911,대전광역시,대덕구,중리동,가구,247762381
201911,대전광역시,대덕구,중리동,건축관련업,16906555
201911,대전광역시,대덕구,중리동,기타유통,13701014
201911,대전광역시,대덕구,중리동,기타제조/도매,4216372
201911,대전광역시,대덕구,중리동,레저/스포츠,353772302
201911,대전광역시,대덕구,중리동,문화/취미,105251560
201911,대전광역시,대덕구,중리동,미용,266502839
201911,대전광역시,대덕구,중리동,소매,1875690917
201911,대전광역시,대덕구,중리동,숙박,264001271
201911,대전광역시,대덕구,중리동,신변잡화,28390972
201911,대전광역시,대덕구,중리동,용역서비스,76015410
201911,대전광역시,대덕구,중리동,운송기구판매,1756822
201911,대전광역시,대덕구,중리동,유아교육기관,115132950
201911,대전광역시,대덕구,중리동,유흥,193367519
201911,대전광역시,대덕구,중리동,음식료품,690157691
201911,대전광역시,대덕구,중리동,의료기관/제약,2214051266
201911,대전광역시,대덕구,중리동,의류,309550609
201911,대전광역시,대덕구,중리동,일반음식점,3808744621
201911,대전광역시,대덕구,중리동,자동차정비/유지,534018383
201911,대전광역시,대덕구,중리동,주방용품,8377844
201911,대전광역시,대덕구,중리동,주유,1193153221
201911,대전광역시,대덕구,중리동,직물/침구류,58304523
201911,대전광역시,대덕구,중리동,학습자재,31823290
201911,대전광역시,대덕구,중리동,휴게음식점,466956198
201911,대전광역시,대덕구,법1동,미용,4999622
201911,대전광역시,대덕구,법1동,소매,29218874
201911,대전광역시,대덕구,법1동,유아교육기관,16741048
201911,대전광역시,대덕구,법1동,의료기관/제약,80129374
201911,대전광역시,대덕구,법1동,일반음식점,74167892
201911,대전광역시,대덕구,법2동,레저/스포츠,155940795
201911,대전광역시,대덕구,법2동,문화/취미,96647159
201911,대전광역시,대덕구,법2동,미용,328490832
201911,대전광역시,대덕구,법2동,소매,1217400934
201911,대전광역시,대덕구,법2동,신변잡화,4714138
201911,대전광역시,대덕구,법2동,용역서비스,21074541
201911,대전광역시,대덕구,법2동,유아교육기관,53370782
201911,대전광역시,대덕구,법2동,유흥,116352843
201911,대전광역시,대덕구,법2동,음식료품,2239948
201911,대전광역시,대덕구,법2동,의료기관/제약,236838829
201911,대전광역시,대덕구,법2동,의류,268526551
201911,대전광역시,대덕구,법2동,일반음식점,1934700526
201911,대전광역시,대덕구,법2동,직물/침구류,1368857
201911,대전광역시,대덕구,법2동,학원,239553632
201911,대전광역시,대덕구,법2동,휴게음식점,439576577
201911,대전광역시,대덕구,신탄진동,건축관련업,38297295
201911,대전광역시,대덕구,신탄진동,레저/스포츠,57050372
201911,대전광역시,대덕구,신탄진동,문화/취미,3352602
201911,대전광역시,대덕구,신탄진동,미용,109984804
201911,대전광역시,대덕구,신탄진동,소매,973879008
201911,대전광역시,대덕구,신탄진동,숙박,376123102
201911,대전광역시,대덕구,신탄진동,신변잡화,33886164
201911,대전광역시,대덕구,신탄진동,용역서비스,3326249
201911,대전광역시,대덕구,신탄진동,유흥,341438315
201911,대전광역시,대덕구,신탄진동,음식료품,58056372
201911,대전광역시,대덕구,신탄진동,의료기관/제약,502700721
201911,대전광역시,대덕구,신탄진동,의류,10109777
201911,대전광역시,대덕구,신탄진동,일반음식점,2091889755
201911,대전광역시,대덕구,신탄진동,자동차정비/유지,167132313
201911,대전광역시,대덕구,신탄진동,학원,14713383
201911,대전광역시,대덕구,신탄진동,휴게음식점,282623069
201911,대전광역시,대덕구,석봉동,건축관련업,3251438
201911,대전광역시,대덕구,석봉동,기타유통,405533
201911,대전광역시,대덕구,석봉동,미용,57045468
201911,대전광역시,대덕구,석봉동,소매,139569024
201911,대전광역시,대덕구,석봉동,숙박,1339577
201911,대전광역시,대덕구,석봉동,용역서비스,9284364
201911,대전광역시,대덕구,석봉동,유아교육기관,130337145
201911,대전광역시,대덕구,석봉동,유흥,36424772
201911,대전광역시,대덕구,석봉동,음식료품,117578593
201911,대전광역시,대덕구,석봉동,의료기관/제약,319160863
201911,대전광역시,대덕구,석봉동,의류,30185858
201911,대전광역시,대덕구,석봉동,일반음식점,723918916
201911,대전광역시,대덕구,석봉동,자동차정비/유지,31363295
201911,대전광역시,대덕구,석봉동,학원,20342532
201911,대전광역시,대덕구,석봉동,휴게음식점,153706827
201911,대전광역시,대덕구,덕암동,건축관련업,122172096
201911,대전광역시,대덕구,덕암동,기타제조/도매,24074973
201911,대전광역시,대덕구,덕암동,레저/스포츠,218773533
201911,대전광역시,대덕구,덕암동,미용,22545880
201911,대전광역시,대덕구,덕암동,소매,1970851512
201911,대전광역시,대덕구,덕암동,숙박,67114985
201911,대전광역시,대덕구,덕암동,유아교육기관,213227657
201911,대전광역시,대덕구,덕암동,유흥,24061138
201911,대전광역시,대덕구,덕암동,음식료품,70720129
201911,대전광역시,대덕구,덕암동,의료기관/제약,158447399
201911,대전광역시,대덕구,덕암동,일반음식점,2228750836
201911,대전광역시,대덕구,덕암동,자동차정비/유지,1695707760
201911,대전광역시,대덕구,덕암동,주유,2757453493
201911,대전광역시,대덕구,덕암동,학원,18885834
201911,대전광역시,대덕구,덕암동,휴게음식점,25687663
201911,대전광역시,대덕구,목상동,기타제조/도매,96254802
201911,대전광역시,대덕구,목상동,레저/스포츠,812530
201911,대전광역시,대덕구,목상동,미용,50763366
201911,대전광역시,대덕구,목상동,소매,830657698
201911,대전광역시,대덕구,목상동,용역서비스,128785286
201911,대전광역시,대덕구,목상동,유아교육기관,22882604
201911,대전광역시,대덕구,목상동,유흥,27882226
201911,대전광역시,대덕구,목상동,음식료품,54451959
201911,대전광역시,대덕구,목상동,의료기관/제약,62762517
201911,대전광역시,대덕구,목상동,일반음식점,785875432
201911,대전광역시,대덕구,목상동,자동차정비/유지,1506927084
201911,대전광역시,대덕구,목상동,휴게음식점,94759527
201911,대전광역시,대덕구,송촌동,문화/취미,93198664
201911,대전광역시,대덕구,송촌동,미용,129108760
201911,대전광역시,대덕구,송촌동,소매,1272291880
201911,대전광역시,대덕구,송촌동,숙박,245678352
201911,대전광역시,대덕구,송촌동,용역서비스,7334731
201911,대전광역시,대덕구,송촌동,유아교육기관,177197438
201911,대전광역시,대덕구,송촌동,유흥,71908912
201911,대전광역시,대덕구,송촌동,음식료품,311183355
201911,대전광역시,대덕구,송촌동,의료기관/제약,1486613151
201911,대전광역시,대덕구,송촌동,의류,59318356
201911,대전광역시,대덕구,송촌동,일반음식점,3389247697
201911,대전광역시,대덕구,송촌동,자동차정비/유지,519383940
201911,대전광역시,대덕구,송촌동,주방용품,30078253
201911,대전광역시,대덕구,송촌동,주유,2291110924
201911,대전광역시,대덕구,송촌동,학원,199424162
201911,대전광역시,대덕구,송촌동,휴게음식점,382655294
201912,대전광역시,동구,효동,건축관련업,74116790
201912,대전광역시,동구,효동,레저/스포츠,14129378
201912,대전광역시,동구,효동,미용,453253727
201912,대전광역시,동구,효동,소매,1540043526
201912,대전광역시,동구,효동,신변잡화,208387613
201912,대전광역시,동구,효동,용역서비스,8876342
201912,대전광역시,동구,효동,유아교육기관,162201500
201912,대전광역시,동구,효동,유흥,185264178
201912,대전광역시,동구,효동,음식료품,207975419
201912,대전광역시,동구,효동,의료기관/제약,2201888116
201912,대전광역시,동구,효동,의류,143092403
201912,대전광역시,동구,효동,일반음식점,3905836168
201912,대전광역시,동구,효동,자동차정비/유지,122664028
201912,대전광역시,동구,효동,주유,569326321
201912,대전광역시,동구,효동,학습자재,831562
201912,대전광역시,동구,효동,학원,247577542
201912,대전광역시,동구,효동,휴게음식점,1074294821
201912,대전광역시,동구,판암1동,미용,33550904
201912,대전광역시,동구,판암1동,소매,878967699
201912,대전광역시,동구,판암1동,유아교육기관,53630938
201912,대전광역시,동구,판암1동,유흥,12290432
201912,대전광역시,동구,판암1동,음식료품,10431129
201912,대전광역시,동구,판암1동,의료기관/제약,496046173
201912,대전광역시,동구,판암1동,일반음식점,1048652360
201912,대전광역시,동구,판암1동,자동차정비/유지,71969230
201912,대전광역시,동구,판암1동,학원,4209052
201912,대전광역시,동구,판암1동,휴게음식점,112923966
201912,대전광역시,동구,판암2동,미용,7656815
201912,대전광역시,동구,판암2동,소매,420706583
201912,대전광역시,동구,판암2동,유흥,6954086
201912,대전광역시,동구,판암2동,의료기관/제약,306662028
201912,대전광역시,동구,판암2동,일반음식점,98250259
201912,대전광역시,동구,판암2동,휴게음식점,31138934
201912,대전광역시,동구,용운동,문화/취미,155932574
201912,대전광역시,동구,용운동,미용,29397485
201912,대전광역시,동구,용운동,소매,595357332
201912,대전광역시,동구,용운동,용역서비스,4071215
201912,대전광역시,동구,용운동,유아교육기관,51182075
201912,대전광역시,동구,용운동,유흥,2250928
201912,대전광역시,동구,용운동,음식료품,94712605
201912,대전광역시,동구,용운동,의료기관/제약,252421400
201912,대전광역시,동구,용운동,일반음식점,1240923387
201912,대전광역시,동구,용운동,자동차정비/유지,17809488
201912,대전광역시,동구,용운동,휴게음식점,246971702
201912,대전광역시,동구,자양동,레저/스포츠,8947713
201912,대전광역시,동구,자양동,문화/취미,246229774
201912,대전광역시,동구,자양동,미용,121960033
201912,대전광역시,동구,자양동,소매,1093647186
201912,대전광역시,동구,자양동,신변잡화,73173824
201912,대전광역시,동구,자양동,유흥,26487749
201912,대전광역시,동구,자양동,의류,657344
201912,대전광역시,동구,자양동,일반음식점,2207667232
201912,대전광역시,동구,자양동,학습자재,2105258
201912,대전광역시,동구,자양동,휴게음식점,447450689
201912,대전광역시,동구,가양1동,레저/스포츠,1668981
201912,대전광역시,동구,가양1동,미용,98316140
201912,대전광역시,동구,가양1동,소매,778678466
201912,대전광역시,동구,가양1동,신변잡화,67615181
201912,대전광역시,동구,가양1동,유아교육기관,180055934
201912,대전광역시,동구,가양1동,유흥,41387793
201912,대전광역시,동구,가양1동,의료기관/제약,1030683352
201912,대전광역시,동구,가양1동,일반음식점,2288576320
201912,대전광역시,동구,가양1동,자동차정비/유지,666778558
201912,대전광역시,동구,가양1동,휴게음식점,156928985
201912,대전광역시,동구,가양2동,레저/스포츠,7262994
201912,대전광역시,동구,가양2동,문화/취미,97970631
201912,대전광역시,동구,가양2동,미용,100157289
201912,대전광역시,동구,가양2동,소매,1662839579
201912,대전광역시,동구,가양2동,신변잡화,3952849
201912,대전광역시,동구,가양2동,용역서비스,13380467
201912,대전광역시,동구,가양2동,유아교육기관,54311414
201912,대전광역시,동구,가양2동,유흥,43693622
201912,대전광역시,동구,가양2동,음식료품,309939233
201912,대전광역시,동구,가양2동,의료기관/제약,607800316
201912,대전광역시,동구,가양2동,의류,77049812
201912,대전광역시,동구,가양2동,일반음식점,1737981167
201912,대전광역시,동구,가양2동,자동차정비/유지,13122727
201912,대전광역시,동구,가양2동,학원,25503196
201912,대전광역시,동구,가양2동,휴게음식점,219000478
201912,대전광역시,동구,용전동,건축관련업,5714575
201912,대전광역시,동구,용전동,문화/취미,167813814
201912,대전광역시,동구,용전동,미용,193071860
201912,대전광역시,동구,용전동,사무기기,4220398
201912,대전광역시,동구,용전동,소매,1531648772
201912,대전광역시,동구,용전동,숙박,382310116
201912,대전광역시,동구,용전동,용역서비스,12126023
201912,대전광역시,동구,용전동,유아교육기관,146222474
201912,대전광역시,동구,용전동,유흥,214423760
201912,대전광역시,동구,용전동,음식료품,95079415
201912,대전광역시,동구,용전동,의료기관/제약,58072476
201912,대전광역시,동구,용전동,의류,7298131
201912,대전광역시,동구,용전동,일반음식점,2910282129
201912,대전광역시,동구,용전동,자동차정비/유지,192447442
201912,대전광역시,동구,용전동,휴게음식점,276279113
201912,대전광역시,동구,홍도동,건축관련업,3607341
201912,대전광역시,동구,홍도동,기타제조/도매,18060860
201912,대전광역시,동구,홍도동,레저/스포츠,234243
201912,대전광역시,동구,홍도동,미용,48462661
201912,대전광역시,동구,홍도동,소매,709723649
201912,대전광역시,동구,홍도동,신변잡화,9889443
201912,대전광역시,동구,홍도동,용역서비스,5248505
201912,대전광역시,동구,홍도동,유아교육기관,44063287
201912,대전광역시,동구,홍도동,유흥,18000103
201912,대전광역시,동구,홍도동,음식료품,213868297
201912,대전광역시,동구,홍도동,의료기관/제약,584832872
201912,대전광역시,동구,홍도동,의류,6104956
201912,대전광역시,동구,홍도동,일반음식점,1180206638
201912,대전광역시,동구,홍도동,자동차정비/유지,188333822
201912,대전광역시,동구,홍도동,휴게음식점,53866352
201912,대전광역시,동구,대청동,일반음식점,24946869
201912,대전광역시,동구,산내동,미용,19888687
201912,대전광역시,동구,산내동,소매,296969276
201912,대전광역시,동구,산내동,용역서비스,510942
201912,대전광역시,동구,산내동,유아교육기관,248105035
201912,대전광역시,동구,산내동,의료기관/제약,194773488
201912,대전광역시,동구,산내동,일반음식점,960748303
201912,대전광역시,동구,산내동,자동차정비/유지,481898736
201912,대전광역시,동구,산내동,주유,1112261438
201912,대전광역시,동구,산내동,학원,14457179
201912,대전광역시,동구,산내동,휴게음식점,95686397
201912,대전광역시,동구,중앙동,건축관련업,343154108
201912,대전광역시,동구,중앙동,관광여행,17304695
201912,대전광역시,동구,중앙동,기타제조/도매,47881622
201912,대전광역시,동구,중앙동,레저/스포츠,1318822161
201912,대전광역시,동구,중앙동,문화/취미,575521277
201912,대전광역시,동구,중앙동,미용,1239994102
201912,대전광역시,동구,중앙동,사무기기,23993062
201912,대전광역시,동구,중앙동,소매,5946757565
201912,대전광역시,동구,중앙동,수리서비스,7577612
201912,대전광역시,동구,중앙동,숙박,48898207
201912,대전광역시,동구,중앙동,신변잡화,1380989020
201912,대전광역시,동구,중앙동,용역서비스,563931568
201912,대전광역시,동구,중앙동,유흥,72047994
201912,대전광역시,동구,중앙동,음식료품,955978312
201912,대전광역시,동구,중앙동,의료기관/제약,1800101156
201912,대전광역시,동구,중앙동,의류,1543479796
201912,대전광역시,동구,중앙동,일반음식점,4307155571
201912,대전광역시,동구,중앙동,자동차정비/유지,42517283
201912,대전광역시,동구,중앙동,전자제품,203938169
201912,대전광역시,동구,중앙동,주방용품,33311537
201912,대전광역시,동구,중앙동,직물/침구류,299841899
201912,대전광역시,동구,중앙동,학습자재,282869683
201912,대전광역시,동구,중앙동,휴게음식점,847948009
201912,대전광역시,동구,신인동,미용,1310296
201912,대전광역시,동구,신인동,소매,63518844
201912,대전광역시,동구,신인동,유아교육기관,143360318
201912,대전광역시,동구,신인동,음식료품,10401849
201912,대전광역시,동구,신인동,의료기관/제약,75544728
201912,대전광역시,동구,신인동,일반음식점,181857408
201912,대전광역시,동구,신인동,자동차정비/유지,115511765
201912,대전광역시,동구,신인동,학원,13798371
201912,대전광역시,동구,신인동,휴게음식점,26006453
201912,대전광역시,동구,대동,문화/취미,1339577
201912,대전광역시,동구,대동,미용,83975203
201912,대전광역시,동구,대동,소매,665899730
201912,대전광역시,동구,대동,신변잡화,10322060
201912,대전광역시,동구,대동,유아교육기관,32801327
201912,대전광역시,동구,대동,음식료품,54502468
201912,대전광역시,동구,대동,의료기관/제약,468087159
201912,대전광역시,동구,대동,의류,13395766
201912,대전광역시,동구,대동,일반음식점,708584058
201912,대전광역시,동구,대동,자동차정비/유지,136108890
201912,대전광역시,동구,대동,학습자재,2187975
201912,대전광역시,동구,대동,휴게음식점,321842945
201912,대전광역시,동구,성남동,건축관련업,10434131
201912,대전광역시,동구,성남동,문화/취미,23821039
201912,대전광역시,동구,성남동,미용,381088246
201912,대전광역시,동구,성남동,사무기기,21578164
201912,대전광역시,동구,성남동,소매,1592520378
201912,대전광역시,동구,성남동,숙박,2781635
201912,대전광역시,동구,성남동,신변잡화,123614373
201912,대전광역시,동구,성남동,용역서비스,3575132
201912,대전광역시,동구,성남동,유아교육기관,124901245
201912,대전광역시,동구,성남동,유흥,44923397
201912,대전광역시,동구,성남동,음식료품,1552860346
201912,대전광역시,동구,성남동,의료기관/제약,1018373280
201912,대전광역시,동구,성남동,의류,74697427
201912,대전광역시,동구,성남동,일반음식점,1646776189
201912,대전광역시,동구,성남동,자동차정비/유지,270315398
201912,대전광역시,동구,성남동,전자제품,10336407
201912,대전광역시,동구,성남동,학원,5599869
201912,대전광역시,동구,성남동,휴게음식점,1171641663
201912,대전광역시,동구,삼성동,건축관련업,330513914
201912,대전광역시,동구,삼성동,기타제조/도매,34119880
201912,대전광역시,동구,삼성동,미용,20079009
201912,대전광역시,동구,삼성동,소매,212772677
201912,대전광역시,동구,삼성동,숙박,63860472
201912,대전광역시,동구,삼성동,용역서비스,161629237
